checkout_id,member_id,book_id,checkout_date,return_date,member_id.1,first_name,last_name,grade,neighborhood,membership_status,join_date,book_id.1,title,author,genre,pages,publication_year,publisher
9334,1065,507,2025-12-20,2026-01-05,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9306,1074,510,2024-08-03,2024-08-10,1074,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21,510,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers
9239,1050,519,2025-02-10,2025-02-22,1050,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9226,1044,519,2025-03-18,,1044,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9135,1034,506,2025-01-12,2025-01-28,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press
9023,1018,503,2025-08-04,2025-08-27,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,503,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press
9229,1047,501,2025-11-16,2025-12-08,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9096,1022,501,2025-02-17,2025-03-17,1022,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9312,1068,506,2025-12-01,,1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press
9196,1030,526,2025-01-15,2025-02-02,1030,Reem,Osman,,Nasr City,Active,2025-04-01,526,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House
9190,1030,502,2025-12-04,2025-12-18,1030,Reem,Osman,,Nasr City,Active,2025-04-01,502,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House
9095,1002,507,2024-06-25,2024-07-07,1002,Fares,Saleh,9.0,Maadi,Active,,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9199,1053,518,2024-11-28,2024-12-08,1053,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,518,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House
9279,1047,514,2025-07-06,2025-07-28,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,514,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers
9047,1007,507,2024-10-11,2024-10-24,1007,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9351,1075,514,2024-01-03,2024-01-28,1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,514,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers
9251,1046,507,2024-06-09,,1046,Amir,Fouad,7.0,HELIOPOLIS,Active,2025-12-11,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9242,1047,520,2025-06-01,2025-07-01,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books
9204,1057,506,2024-02-20,2024-03-15,1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press
9158,1040,513,2025-03-07,2025-03-24,1040,Dina,Adel,9.0,Nasr City,Active,2025-12-26,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9060,1010,527,2024-05-20,2024-05-28,1010,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,527,Notes from the Delta,Mona Kholoussy,Nature,328,2017.0,Delta House
9243,1060,513,2025-09-13,2025-10-09,1060,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9042,1010,509,2024-02-28,,1010,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,509,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press
9150,1024,507,2025-10-14,2025-10-24,1024,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9377,1034,507,2025-03-25,2025-04-06,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9356,1076,501,2025-03-14,2025-04-13,1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9014,1010,519,2024-06-28,2024-07-20,1010,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9346,1076,519,2024-04-27,,1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9103,1003,513,2025-09-04,2025-09-25,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9246,1044,529,2025-06-25,2025-07-04,1044,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,529,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers
9308,1072,525,2024-02-17,2024-03-12,1072,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books
9321,1070,501,2025-12-28,2026-01-09,1070,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9194,1024,513,2024-09-17,2024-10-09,1024,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9045,1008,520,2024-05-28,,1008,Ziad,Saleh,8.0,Maadi,active,2025-10-28,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books
9219,1047,506,2025-05-13,2025-06-07,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press
9002,1020,515,2024-12-06,2024-12-11,1020,Rana,Fouad,6.0,Maadi,Active,2025-12-04,515,Songs of the Oasis,Hoda Bakry,Poetry,316,2022.0,Cairo Young Readers
9185,1026,519,2025-10-22,2025-11-01,1026,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9359,1077,501,2025-01-26,,1077,Lina,Rashad,6.0,Shubra,Active,2023-07-08,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9079,1008,520,2025-12-27,2026-01-05,1008,Ziad,Saleh,8.0,Maadi,active,2025-10-28,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books
9252,1054,513,2024-08-04,2024-08-09,1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9282,1057,530,2025-07-22,2025-08-18,1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,530,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books
9293,1071,525,2025-08-05,2025-08-18,1071,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books
9202,1047,506,2025-06-05,2025-07-03,1047,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press
9026,1018,506,2025-04-21,2025-05-04,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press
9050,1003,521,2025-08-21,,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,521,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers
9122,1034,525,2025-06-04,2025-06-30,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books
9153,1030,530,2024-10-12,2024-10-26,1030,Reem,Osman,,Nasr City,Active,2025-04-01,530,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books
9145,1034,501,2025-11-10,2025-12-10,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9339,1073,501,2025-02-02,,1073,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9136,1030,532,2024-10-03,2024-10-20,1030,Reem,Osman,,Nasr City,Active,2025-04-01,532,The Last Bookmark,Samir Zohdy,Friendship,337,2017.0,Oasis Books
9277,1057,519,2025-10-19,2025-10-28,1057,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9284,1062,513,2025-09-27,2025-10-26,1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9210,1044,507,2025-09-11,2025-09-29,1044,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9098,1008,525,2024-12-15,2024-12-31,1008,Ziad,Saleh,8.0,Maadi,active,2025-10-28,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books
9106,1034,501,2025-08-20,2025-08-27,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9170,1034,522,2025-10-16,2025-10-28,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,522,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers
9052,1019,501,2024-06-20,2024-06-29,1019,Mostafa,Wahba,6.0,Maadi,Inactive,2024-07-20,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9028,1017,507,2025-01-19,2025-01-28,1017,Adam,Badr,9.0,Maadi,Active,2025-07-12,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9081,1017,502,2025-08-25,2025-09-17,1017,Adam,Badr,9.0,Maadi,Active,2025-07-12,502,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House
9223,1050,510,2024-04-11,2024-05-04,1050,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,510,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers
9311,1065,507,2025-06-26,2025-07-09,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9085,1018,525,2025-08-19,2025-09-18,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books
9335,1065,513,2024-12-18,2024-12-30,1065,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9221,1055,520,2025-04-12,2025-04-18,1055,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,520,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books
9016,1016,527,2024-12-03,2024-12-11,1016,Dina,Rashad,8.0,Maadi,Active,2023-04-24,527,Notes from the Delta,Mona Kholoussy,Nature,328,2017.0,Delta House
9361,1075,524,2024-04-19,,1075,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,524,The Weaver's Daughter,Laila Shokry,Historical,114,2016.0,Cairo Young Readers
9248,1044,514,2025-07-01,2025-07-18,1044,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,514,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers
9315,1068,501,2024-06-11,2024-07-04,1068,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9305,1062,519,2024-01-23,2024-01-31,1062,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9174,1024,528,2025-12-16,2026-01-07,1024,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,528,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House
9048,1003,519,2024-12-03,2025-01-01,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9281,1044,525,2024-06-01,2024-06-12,1044,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,525,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books
9039,1018,513,2024-07-21,2024-08-10,1018,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9083,1011,516,2025-10-02,2025-10-09,1011,Menna,Halim,8.0,Maadi,Active,2024-04-22,516,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press
9193,1034,519,2024-09-15,2024-10-01,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9088,1003,519,2025-09-17,2025-10-03,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9176,1027,501,2024-11-08,2024-11-26,1027,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9280,1054,517,2024-09-06,2024-09-15,1054,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,517,Shadows on the Corniche,Hani Nagati,Mystery,338,2015.0,Delta House
9054,1013,510,2024-11-21,,1013,Ziad,Fouad,,Maadi,Active,2025-06-27,510,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers
9134,1037,516,2025-09-08,2025-09-19,1037,Retaj,Kamel,,Nasr City,Inactive,2023-08-26,516,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press
9164,1034,507,2024-12-02,2024-12-12,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,507,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press
9011,1022,513,2024-03-17,,1022,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9151,1034,528,2025-04-25,2025-05-16,1034,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,528,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House
9018,1003,522,2025-06-12,2025-06-24,1003,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,522,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers
9038,1007,506,2024-07-15,2024-08-12,1007,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,506,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press
9232,1044,513,2025-05-26,2025-06-11,1044,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,513,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books
9084,1008,511,2024-06-27,2024-07-22,1008,Ziad,Saleh,8.0,Maadi,active,2025-10-28,511,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press
9116,1024,519,2025-01-10,2025-02-09,1024,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,519,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press
9352,1076,501,2025-02-02,,1076,Dina,Wahba,7.0,Shubra,Active,2025-12-13,501,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press
9246,1044,529,2025-06-25,2025-07-04,1044,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,529,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers
